_id,Year,CA,CAQF,AgeGroup,AgeGroupQF,Sex,SexQF,Diagnosis,NumberOfDeaths,NumberOfDeathsQF,CrudeRate,CrudeRateQF,EASR
11377,2020,S12000027,"",0-44 years,"",All,d,Heart Attack,,c,,c,9.232879603249971
11378,2020,S12000027,"",45-64 years,"",All,d,Heart Attack,,c,,c,28.883562774944675
11379,2020,S12000027,"",65-74 years,"",All,d,Heart Attack,,c,,c,143.93521647614554
11380,2020,S12000027,"",75plus years,"",All,d,Heart Attack,,c,,c,593.3829005884161
11381,2020,S12000027,"",under75 years,"",All,d,Heart Attack,,c,,c,30.497908627594068
11382,2020,S12000027,"",All,d,All,d,Heart Attack,19,"",83.0782684739834,"",81.15755790406806
11383,2020,S12000028,"",0-44 years,"",All,d,Heart Attack,0,"",0,"",0
11384,2020,S12000028,"",45-64 years,"",All,d,Heart Attack,,c,,c,75.36778032741225
11385,2020,S12000028,"",65-74 years,"",All,d,Heart Attack,,c,,c,205.8434021498403
11386,2020,S12000028,"",75plus years,"",All,d,Heart Attack,,c,,c,772.9884530924023
11387,2020,S12000028,"",under75 years,"",All,d,Heart Attack,,c,,c,45.69892199175547
11388,2020,S12000028,"",All,d,All,d,Heart Attack,156,"",139.111824505083,"",111.1549797908137
11389,2020,S12000029,"",0-44 years,"",All,d,Heart Attack,,c,,c,1.358814032499919
11390,2020,S12000029,"",45-64 years,"",All,d,Heart Attack,,c,,c,31.92411753849121
11391,2020,S12000029,"",65-74 years,"",All,d,Heart Attack,,c,,c,176.3490986541208
11392,2020,S12000029,"",75plus years,"",All,d,Heart Attack,,c,,c,648.4285728479343
11393,2020,S12000029,"",under75 years,"",All,d,Heart Attack,,c,,c,30.450885806519565
11394,2020,S12000029,"",All,d,All,d,Heart Attack,260,"",81.0423290318559,"",86.06887764024688
11395,2020,S12000030,"",0-44 years,"",All,d,Heart Attack,0,"",0,"",0
11396,2020,S12000030,"",45-64 years,"",All,d,Heart Attack,,c,,c,57.34508633344653
11397,2020,S12000030,"",65-74 years,"",All,d,Heart Attack,,c,,c,128.971102214455
11398,2020,S12000030,"",75plus years,"",All,d,Heart Attack,,c,,c,791.6624503872486
11399,2020,S12000030,"",under75 years,"",All,d,Heart Attack,,c,,c,31.580674297671543
11400,2020,S12000030,"",All,d,All,d,Heart Attack,89,"",94.6003401360544,"",99.98803414573348
11401,2020,S12000033,"",0-44 years,"",All,d,Heart Attack,,c,,c,0.5115612850419481
11402,2020,S12000033,"",45-64 years,"",All,d,Heart Attack,,c,,c,53.34784070579866
11403,2020,S12000033,"",65-74 years,"",All,d,Heart Attack,,c,,c,130.22022696412805
11404,2020,S12000033,"",75plus years,"",All,d,Heart Attack,,c,,c,658.791628247241
11405,2020,S12000033,"",under75 years,"",All,d,Heart Attack,,c,,c,30.864334848563455
11406,2020,S12000033,"",All,d,All,d,Heart Attack,162,"",70.7238278180389,"",87.37779125444442
11407,2020,S12000034,"",0-44 years,"",All,d,Heart Attack,,c,,c,1.6440763480360607
11408,2020,S12000034,"",45-64 years,"",All,d,Heart Attack,,c,,c,24.69506552331635
11409,2020,S12000034,"",65-74 years,"",All,d,Heart Attack,,c,,c,163.40099633460983
11410,2020,S12000034,"",75plus years,"",All,d,Heart Attack,,c,,c,637.6363819356521
11411,2020,S12000034,"",under75 years,"",All,d,Heart Attack,,c,,c,27.020987040387183
11412,2020,S12000034,"",All,d,All,d,Heart Attack,198,"",75.9260679499962,"",81.97637258096104
11413,2020,S12000035,"",0-44 years,"",All,d,Heart Attack,,c,,c,2.8565365718296523
11414,2020,S12000035,"",45-64 years,"",All,d,Heart Attack,,c,,c,22.888218169261393
11415,2020,S12000035,"",65-74 years,"",All,d,Heart Attack,,c,,c,97.85287475672015
11416,2020,S12000035,"",75plus years,"",All,d,Heart Attack,,c,,c,378.7068782827112
11417,2020,S12000035,"",under75 years,"",All,d,Heart Attack,,c,,c,19.651054300107575
11418,2020,S12000035,"",All,d,All,d,Heart Attack,56,"",65.550743298607,"",51.966078458541915
11419,2020,S12000036,"",0-44 years,"",All,d,Heart Attack,,c,,c,0.3039239182913571
11420,2020,S12000036,"",45-64 years,"",All,d,Heart Attack,,c,,c,29.04594105825936
11421,2020,S12000036,"",65-74 years,"",All,d,Heart Attack,,c,,c,102.22742331407063
11422,2020,S12000036,"",75plus years,"",All,d,Heart Attack,,c,,c,523.6860185901872
11423,2020,S12000036,"",under75 years,"",All,d,Heart Attack,,c,,c,20.43425576295987
11424,2020,S12000036,"",All,d,All,d,Heart Attack,260,"",49.2778893900914,"",65.72691441741033
11425,2020,S12000038,"",0-44 years,"",All,d,Heart Attack,0,"",0,"",0
11426,2020,S12000038,"",45-64 years,"",All,d,Heart Attack,,c,,c,28.30869970831477
11427,2020,S12000038,"",65-74 years,"",All,d,Heart Attack,,c,,c,173.4494423983226
11428,2020,S12000038,"",75plus years,"",All,d,Heart Attack,,c,,c,533.4974341204282
11429,2020,S12000038,"",under75 years,"",All,d,Heart Attack,,c,,c,28.257139422557454
11430,2020,S12000038,"",All,d,All,d,Heart Attack,124,"",69.1231395284018,"",73.72876594536584
11431,2020,S12000039,"",0-44 years,"",All,d,Heart Attack,0,"",0,"",0
11432,2020,S12000039,"",45-64 years,"",All,d,Heart Attack,,c,,c,77.918541408877
11433,2020,S12000039,"",65-74 years,"",All,d,Heart Attack,,c,,c,143.84367265482874
11434,2020,S12000039,"",75plus years,"",All,d,Heart Attack,,c,,c,601.1526743319328
11435,2020,S12000039,"",under75 years,"",All,d,Heart Attack,,c,,c,39.287911101219144
11436,2020,S12000039,"",All,d,All,d,Heart Attack,75,"",84.8992528865746,"",89.85573979198338
11437,2020,S12000040,"",0-44 years,"",All,d,Heart Attack,,c,,c,3.3286145737560067
11438,2020,S12000040,"",45-64 years,"",All,d,Heart Attack,,c,,c,35.521605989009565
11439,2020,S12000040,"",65-74 years,"",All,d,Heart Attack,,c,,c,189.32096392361217
11440,2020,S12000040,"",75plus years,"",All,d,Heart Attack,,c,,c,621.2797080116006
11441,2020,S12000040,"",under75 years,"",All,d,Heart Attack,,c,,c,34.16415238340115
11442,2020,S12000040,"",All,d,All,d,Heart Attack,128,"",69.6333369600696,"",87.004552389939107
11443,2020,S12000041,"",0-44 years,"",All,d,Heart Attack,0,"",0,"",0
11444,2020,S12000041,"",45-64 years,"",All,d,Heart Attack,,c,,c,19.366706554225676
11445,2020,S12000041,"",65-74 years,"",All,d,Heart Attack,,c,,c,84.90722113515979
11446,2020,S12000041,"",75plus years,"",All,d,Heart Attack,,c,,c,536.3058101774928
11447,2020,S12000041,"",under75 years,"",All,d,Heart Attack,,c,,c,15.436742259408332
11448,2020,S12000041,"",All,d,All,d,Heart Attack,87,"",75.116560179589,"",62.31495837203594
11449,2020,S12000042,"",0-44 years,"",All,d,Heart Attack,,c,,c,2.6053512414016033
11450,2020,S12000042,"",45-64 years,"",All,d,Heart Attack,,c,,c,50.48152256035781
11451,2020,S12000042,"",65-74 years,"",All,d,Heart Attack,,c,,c,126.0334570165625
11452,2020,S12000042,"",75plus years,"",All,d,Heart Attack,,c,,c,581.1912128791057
11453,2020,S12000042,"",under75 years,"",All,d,Heart Attack,,c,,c,30.7890177314184
11454,2020,S12000042,"",All,d,All,d,Heart Attack,109,"",73.2428437038033,"",80.32521529471026
11455,2020,S12000045,"",0-44 years,"",All,d,Heart Attack,0,"",0,"",0
11456,2020,S12000045,"",45-64 years,"",All,d,Heart Attack,,c,,c,28.05087227683891
11457,2020,S12000045,"",65-74 years,"",All,d,Heart Attack,,c,,c,47.47399023678879
11458,2020,S12000045,"",75plus years,"",All,d,Heart Attack,,c,,c,440.87149626713983
11459,2020,S12000045,"",under75 years,"",All,d,Heart Attack,,c,,c,13.646428712335313
11460,2020,S12000045,"",All,d,All,d,Heart Attack,61,"",56.0919540229885,"",52.0966847922677
11461,2020,S12000047,"",0-44 years,"",All,d,Heart Attack,,c,,c,4.760135525050502
11462,2020,S12000047,"",45-64 years,"",All,d,Heart Attack,,c,,c,50.14106941691487
11463,2020,S12000047,"",65-74 years,"",All,d,Heart Attack,,c,,c,163.4280943088574
11464,2020,S12000047,"",75plus years,"",All,d,Heart Attack,,c,,c,501.4663213743375
11465,2020,S12000047,"",under75 years,"",All,d,Heart Attack,,c,,c,36.283303825757955
11466,2020,S12000047,"",All,d,All,d,Heart Attack,296,"",79.1168845053858,"",78.14977540513011
11467,2020,S12000048,"",0-44 years,"",All,d,Heart Attack,,c,,c,1.5380829334317707
11468,2020,S12000048,"",45-64 years,"",All,d,Heart Attack,,c,,c,17.16544484469852
11469,2020,S12000048,"",65-74 years,"",All,d,Heart Attack,,c,,c,83.28756158257131
11470,2020,S12000048,"",75plus years,"",All,d,Heart Attack,,c,,c,476.8218524389337
11471,2020,S12000048,"",under75 years,"",All,d,Heart Attack,,c,,c,15.521540257217858
11472,2020,S12000048,"",All,d,All,d,Heart Attack,100,"",65.8284510565466,"",57.03856835357228
11473,2020,S12000049,"",0-44 years,"",All,d,Heart Attack,,c,,c,1.886721070105014
11474,2020,S12000049,"",45-64 years,"",All,d,Heart Attack,,c,,c,51.16284466732012
11475,2020,S12000049,"",65-74 years,"",All,d,Heart Attack,,c,,c,235.1845688224024
11476,2020,S12000049,"",75plus years,"",All,d,Heart Attack,,c,,c,628.5678471936895
11477,2020,S12000049,"",under75 years,"",All,d,Heart Attack,,c,,c,43.15534389126241
11478,2020,S12000049,"",All,d,All,d,Heart Attack,419,"",65.9178151154742,"",95.84246918848083
11479,2020,S12000050,"",0-44 years,"",All,d,Heart Attack,,c,,c,1.804419968783015
11480,2020,S12000050,"",45-64 years,"",All,d,Heart Attack,,c,,c,52.33114298788354
11481,2020,S12000050,"",65-74 years,"",All,d,Heart Attack,,c,,c,198.1947056305397
11482,2020,S12000050,"",75plus years,"",All,d,Heart Attack,,c,,c,666.932690346409
11483,2020,S12000050,"",under75 years,"",All,d,Heart Attack,,c,,c,39.178663479273226
11484,2020,S12000050,"",All,d,All,d,Heart Attack,274,"",80.3189306443103,"",95.67652589731544
11485,2021,S92000003,d,0-44 years,"",All,d,Heart Attack,38,"",1.30319344123318,"",1.3933242297451225
11486,2021,S92000003,d,45-64 years,"",All,d,Heart Attack,565,"",37.9162821910913,"",36.913260022576765
11487,2021,S92000003,d,65-74 years,"",All,d,Heart Attack,910,"",152.792749228481,"",155.10842209511338
11488,2021,S92000003,d,75plus years,"",All,d,Heart Attack,2627,"",549.256402590098,"",584.3922232794039
11489,2021,S92000003,d,under75 years,"",All,d,Heart Attack,1513,"",30.2502170797964,"",29.47339924179353
11490,2021,S92000003,d,All,d,All,d,Heart Attack,4140,"",75.5488238836475,"",79.41609340517846
11491,2021,S12000005,"",0-44 years,"",All,d,Heart Attack,,c,,c,4.448276806000383
11492,2021,S12000005,"",45-64 years,"",All,d,Heart Attack,,c,,c,75.23595444870875
11493,2021,S12000005,"",65-74 years,"",All,d,Heart Attack,,c,,c,182.00985780524124
11494,2021,S12000005,"",75plus years,"",All,d,Heart Attack,,c,,c,1060.5821565627623
11495,2021,S12000005,"",under75 years,"",All,d,Heart Attack,,c,,c,45.5501455754927
11496,2021,S12000005,"",All,d,All,d,Heart Attack,68,"",131.936360108653,"",136.90302656434693
11497,2021,S12000006,"",0-44 years,"",All,d,Heart Attack,,c,,c,1.4547147304413606
11498,2021,S12000006,"",45-64 years,"",All,d,Heart Attack,,c,,c,42.890462842667105
11499,2021,S12000006,"",65-74 years,"",All,d,Heart Attack,,c,,c,187.54257345170748
11500,2021,S12000006,"",75plus years,"",All,d,Heart Attack,,c,,c,670.162530627384
11501,2021,S12000006,"",under75 years,"",All,d,Heart Attack,,c,,c,34.99284485733451
11502,2021,S12000006,"",All,d,All,d,Heart Attack,176,"",118.287519322535,"",92.15811657663896
11503,2021,S12000008,"",0-44 years,"",All,d,Heart Attack,,c,,c,1.551397809426293
11504,2021,S12000008,"",45-64 years,"",All,d,Heart Attack,,c,,c,41.66920690638773
11505,2021,S12000008,"",65-74 years,"",All,d,Heart Attack,,c,,c,201.30690782969415
11506,2021,S12000008,"",75plus years,"",All,d,Heart Attack,,c,,c,765.8914314357819
11507,2021,S12000008,"",under75 years,"",All,d,Heart Attack,,c,,c,36.28276919714377
11508,2021,S12000008,"",All,d,All,d,Heart Attack,121,"",99.1640714636945,"",101.9475487986212
11509,2021,S12000010,"",0-44 years,"",All,d,Heart Attack,,c,,c,2.058266586688308
11510,2021,S12000010,"",45-64 years,"",All,d,Heart Attack,,c,,c,15.0834981648657
11511,2021,S12000010,"",65-74 years,"",All,d,Heart Attack,,c,,c,89.69308045940903
11512,2021,S12000010,"",75plus years,"",All,d,Heart Attack,,c,,c,573.5487245259861
11513,2021,S12000010,"",under75 years,"",All,d,Heart Attack,,c,,c,15.96303782279016
11514,2021,S12000010,"",All,d,All,d,Heart Attack,73,"",66.6179959846687,"",66.1457496260778
11515,2021,S12000011,"",0-44 years,"",All,d,Heart Attack,,c,,c,4.943600542657429
11516,2021,S12000011,"",45-64 years,"",All,d,Heart Attack,,c,,c,22.122675711123993
11517,2021,S12000011,"",65-74 years,"",All,d,Heart Attack,,c,,c,95.9225228119825
11518,2021,S12000011,"",75plus years,"",All,d,Heart Attack,,c,,c,560.8351883217194
11519,2021,S12000011,"",under75 years,"",All,d,Heart Attack,,c,,c,20.44386621070443
11520,2021,S12000011,"",All,d,All,d,Heart Attack,70,"",72.4787740733071,"",69.07908520069577
11521,2021,S12000013,"",0-44 years,"",All,d,Heart Attack,0,"",0,"",0
11522,2021,S12000013,"",45-64 years,"",All,d,Heart Attack,,c,,c,57.896968828942526
11523,2021,S12000013,"",65-74 years,"",All,d,Heart Attack,,c,,c,289.83804176616644
11524,2021,S12000013,"",75plus years,"",All,d,Heart Attack,,c,,c,310.5274837179983
11525,2021,S12000013,"",under75 years,"",All,d,Heart Attack,,c,,c,50.30295728034863
11526,2021,S12000013,"",All,d,All,d,Heart Attack,27,"",101.351351351351,"",73.7231646597371
11527,2021,S12000014,"",0-44 years,"",All,d,Heart Attack,0,"",0,"",0
11528,2021,S12000014,"",45-64 years,"",All,d,Heart Attack,,c,,c,43.78342596790993
11529,2021,S12000014,"",65-74 years,"",All,d,Heart Attack,,c,,c,157.19343720044114
11530,2021,S12000014,"",75plus years,"",All,d,Heart Attack,,c,,c,691.420772015399
11531,2021,S12000014,"",under75 years,"",All,d,Heart Attack,,c,,c,30.887822843453243
11532,2021,S12000014,"",All,d,All,d,Heart Attack,138,"",85.8742999377722,"",90.33578826892835
11533,2021,S12000017,"",0-44 years,"",All,d,Heart Attack,,c,,c,1.875915041000681
11534,2021,S12000017,"",45-64 years,"",All,d,Heart Attack,,c,,c,38.35312410528229
11535,2021,S12000017,"",65-74 years,"",All,d,Heart Attack,,c,,c,158.95642157525705
11536,2021,S12000017,"",75plus years,"",All,d,Heart Attack,,c,,c,581.9558116797502
11537,2021,S12000017,"",under75 years,"",All,d,Heart Attack,,c,,c,30.62307283015622
11538,2021,S12000017,"",All,d,All,d,Heart Attack,211,"",88.6331177014198,"",80.24301932661969
11539,2021,S12000018,"",0-44 years,"",All,d,Heart Attack,,c,,c,5.941263286760928
11540,2021,S12000018,"",45-64 years,"",All,d,Heart Attack,,c,,c,23.489553887203687
11541,2021,S12000018,"",65-74 years,"",All,d,Heart Attack,,c,,c,144.2901653485459
11542,2021,S12000018,"",75plus years,"",All,d,Heart Attack,,c,,c,412.2389452139123
11543,2021,S12000018,"",under75 years,"",All,d,Heart Attack,,c,,c,27.014814633579338
11544,2021,S12000018,"",All,d,All,d,Heart Attack,52,"",67.7966101694915,"",61.68498638580931
11545,2021,S12000019,"",0-44 years,"",All,d,Heart Attack,0,"",0,"",0
11546,2021,S12000019,"",45-64 years,"",All,d,Heart Attack,,c,,c,26.896663168861103
11547,2021,S12000019,"",65-74 years,"",All,d,Heart Attack,,c,,c,119.7556168163562
11548,2021,S12000019,"",75plus years,"",All,d,Heart Attack,,c,,c,681.1897161170634
11549,2021,S12000019,"",under75 years,"",All,d,Heart Attack,,c,,c,21.65050055545669
11550,2021,S12000019,"",All,d,All,d,Heart Attack,67,"",70.7646810308407,"",81.0090299560013
11551,2021,S12000020,"",0-44 years,"",All,d,Heart Attack,0,"",0,"",0
11552,2021,S12000020,"",45-64 years,"",All,d,Heart Attack,,c,,c,41.64713538402669
11553,2021,S12000020,"",65-74 years,"",All,d,Heart Attack,,c,,c,140.65577789660264
11554,2021,S12000020,"",75plus years,"",All,d,Heart Attack,,c,,c,574.6729547765201
11555,2021,S12000020,"",under75 years,"",All,d,Heart Attack,,c,,c,28.357524786714674
11556,2021,S12000020,"",All,d,All,d,Heart Attack,84,"",87.1278912975832,"",77.52591348579716
11557,2021,S12000021,"",0-44 years,"",All,d,Heart Attack,0,"",0,"",0
11558,2021,S12000021,"",45-64 years,"",All,d,Heart Attack,,c,,c,72.12711506544734
11559,2021,S12000021,"",65-74 years,"",All,d,Heart Attack,,c,,c,197.0357666172981
11560,2021,S12000021,"",75plus years,"",All,d,Heart Attack,,c,,c,601.4624227930519
11561,2021,S12000021,"",under75 years,"",All,d,Heart Attack,,c,,c,43.73894613973609
11562,2021,S12000021,"",All,d,All,d,Heart Attack,140,"",104.306362688124,"",93.93405903853451
11563,2021,S12000023,"",0-44 years,"",All,d,Heart Attack,,c,,c,11.098427194317605
11564,2021,S12000023,"",45-64 years,"",All,d,Heart Attack,,c,,c,26.23347795378872
11565,2021,S12000023,"",65-74 years,"",All,d,Heart Attack,,c,,c,34.82776089159068
11566,2021,S12000023,"",75plus years,"",All,d,Heart Attack,,c,,c,437.49796260207
11567,2021,S12000023,"",under75 years,"",All,d,Heart Attack,,c,,c,18.243887072859938
11568,2021,S12000023,"",All,d,All,d,Heart Attack,15,"",66.5483584738243,"",55.97675387048884
11569,2021,S12000026,"",0-44 years,"",All,d,Heart Attack,0,"",0,"",0
11570,2021,S12000026,"",45-64 years,"",All,d,Heart Attack,,c,,c,28.049239986529855
11571,2021,S12000026,"",65-74 years,"",All,d,Heart Attack,,c,,c,82.88649106486211
11572,2021,S12000026,"",75plus years,"",All,d,Heart Attack,,c,,c,558.3901231660127
11573,2021,S12000026,"",under75 years,"",All,d,Heart Attack,,c,,c,17.732011162902122
11574,2021,S12000026,"",All,d,All,d,Heart Attack,91,"",78.4347526288571,"",66.3912412431821
11575,2021,S12000027,"",0-44 years,"",All,d,Heart Attack,0,"",0,"",0
11576,2021,S12000027,"",45-64 years,"",All,d,Heart Attack,,c,,c,42.63428147967653
11577,2021,S12000027,"",65-74 years,"",All,d,Heart Attack,,c,,c,140.13651520194074
11578,2021,S12000027,"",75plus years,"",All,d,Heart Attack,,c,,c,316.99412492099674
11579,2021,S12000027,"",under75 years,"",All,d,Heart Attack,,c,,c,28.585075481668195
11580,2021,S12000027,"",All,d,All,d,Heart Attack,14,"",61.0287707061901,"",54.54188993120776
11581,2021,S12000028,"",0-44 years,"",All,d,Heart Attack,0,"",0,"",0
11582,2021,S12000028,"",45-64 years,"",All,d,Heart Attack,,c,,c,51.85116212711789
11583,2021,S12000028,"",65-74 years,"",All,d,Heart Attack,,c,,c,203.6857089188511
11584,2021,S12000028,"",75plus years,"",All,d,Heart Attack,,c,,c,731.0778930651223
11585,2021,S12000028,"",under75 years,"",All,d,Heart Attack,,c,,c,38.601711428753426
11586,2021,S12000028,"",All,d,All,d,Heart Attack,140,"",124.499777678968,"",100.92456777602663
11587,2021,S12000029,"",0-44 years,"",All,d,Heart Attack,,c,,c,1.2288605159335475
11588,2021,S12000029,"",45-64 years,"",All,d,Heart Attack,,c,,c,42.711033253389715
11589,2021,S12000029,"",65-74 years,"",All,d,Heart Attack,,c,,c,148.36618583814095
11590,2021,S12000029,"",75plus years,"",All,d,Heart Attack,,c,,c,551.6968279544135
11591,2021,S12000029,"",under75 years,"",All,d,Heart Attack,,c,,c,30.28621758654636
11592,2021,S12000029,"",All,d,All,d,Heart Attack,236,"",73.1488082323404,"",77.2131725196544
11593,2021,S12000030,"",0-44 years,"",All,d,Heart Attack,,c,,c,2.5915559702045106
11594,2021,S12000030,"",45-64 years,"",All,d,Heart Attack,,c,,c,56.50348150543828
11595,2021,S12000030,"",65-74 years,"",All,d,Heart Attack,,c,,c,209.8598062454291
11596,2021,S12000030,"",75plus years,"",All,d,Heart Attack,,c,,c,580.4560489627604
11597,2021,S12000030,"",under75 years,"",All,d,Heart Attack,,c,,c,42.20674997650729
11598,2021,S12000030,"",All,d,All,d,Heart Attack,78,"",83.4492350486787,"",90.64918688527008
11599,2021,S12000033,"",0-44 years,"",All,d,Heart Attack,,c,,c,0.8024614933120566
11600,2021,S12000033,"",45-64 years,"",All,d,Heart Attack,,c,,c,25.00465219157249
11601,2021,S12000033,"",65-74 years,"",All,d,Heart Attack,,c,,c,135.39619593711944
11602,2021,S12000033,"",75plus years,"",All,d,Heart Attack,,c,,c,590.0251193451752
11603,2021,S12000033,"",under75 years,"",All,d,Heart Attack,,c,,c,23.380398473134903
11604,2021,S12000033,"",All,d,All,d,Heart Attack,139,"",61.1177065470694,"",74.37842335161852
11605,2021,S12000034,"",0-44 years,"",All,d,Heart Attack,0,"",0,"",0
11606,2021,S12000034,"",45-64 years,"",All,d,Heart Attack,,c,,c,35.93778360591603
11607,2021,S12000034,"",65-74 years,"",All,d,Heart Attack,,c,,c,176.81028730417307
11608,2021,S12000034,"",75plus years,"",All,d,Heart Attack,,c,,c,613.6165632064
11609,2021,S12000034,"",under75 years,"",All,d,Heart Attack,,c,,c,30.866585519237276
11610,2021,S12000034,"",All,d,All,d,Heart Attack,212,"",80.7034908066542,"",83.31408351108193
11611,2021,S12000035,"",0-44 years,"",All,d,Heart Attack,0,"",0,"",0
